,flyer_name,text
5864,week_51_page_4,"RINN25% OFFORGANIC 
INDIAAshwagandha Certified(BECTIONNON-GMOCorporationOrganic India 
Ashwagandha 
90 Capsules 
Ashwagandha is a 
powerful adaptogenic 
herb used for centuries as 
a natural source of energy 
and vitality to support a 
healthy stress response. 
Organic and Non-GMO.25% OFF tinto nature
tints of nature 
Tints of Nature
CRUELTY 
Hair Color
FREE 
All Sizes & Varieties 
Full of natural and organic 
ingredients that nourish 
and protect your hair, 
Tints of Nature helps you 
achieve happy, glossy hair 
with long-lasting color 
locked in without ammonia."
5865,week_51_page_4,Simply Healthier Hair Colour
5866,week_51_page_4,FRESH
5867,week_51_page_4,Oled for YourORGANIC
5868,week_51_page_4,"mineral30air powered 
spray sunscreenWITH NOURISHING 
SATILOWER OILvegan - Cruelty freebroad spectrum spf30
continue 
6 F 02 (177 ml)CRUELTY
FREE 
KISS
FACE 
organics"
5869,week_51_page_4,MY
5870,week_51_page_4,"130ml/4.4 fl oz&Long lasting damage free permanent hair colorDERMATOLOGICALLY
TESTEDProfessional salon forma naturally nourishes hair and cover greyCFREE FROM Amon, Parabens Gluten, Propylene Glycol3NNatural Dark Brown 
Permanent Hair ColourUNIQUE 
PATENTED 
FORMULASALON 
RESULTS"
5871,week_51_page_4,"ACIER
SeVEGETARIAN &"
5872,week_51_page_4,TRESS RESPONSE
5873,week_51_page_4,"HEALTHY STRESS RESPO
Certified Organic 
HERBAL SUPPLEMENT-90 VEG CAPS"
5874,week_51_page_4,CARTH FARE
5875,week_51_page_4,"GET IT ON 
Google PlayDownload on the 
App Store"
5876,week_51_page_4,"HEALTHY 
REWARDS"
5877,week_51_page_4,"While supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off.
HAND PICKED DISCOVERED BY EARTH FARE and associated logo are trademarks of Earth Fare, Inc.JOIN HEALTHY REWARDS"" IT'S FREE & EASY!
Join in-store and download our App for more exclusive deals.The paper in this insert was provided through
a PEFC Certified Paper Manufacturer. 
For more information go to www.pefc.org."
5878,week_52_page_1,"SALES VALID WEDNESDAY, JUNE 27 - WEDNESDAY, JULY 4CELEBRATE A CLEAN JULY 4TH WITH EARTH FARE!"
5879,week_52_page_1,LIMITITIME O
5880,week_52_page_1,GRASSFED
5881,week_52_page_1,"LOWE 
PRICE!"
5882,week_52_page_1,FONLY
5883,week_52_page_1,NON-GMO
5884,week_52_page_1,"WE LONG
- WITH - 99"
5885,week_52_page_1,"SAVE $9.99
Grass Fed
Beef Patties 
2.5 lb Package, Includes 10 Quarter Ib. Patties10/$10"
5886,week_52_page_1,"Seedless 
Watermelons$299"
5887,week_52_page_1,"EARTH 
FAREO"
5888,week_52_page_1,EST 1975
5889,week_52_page_1,GET ONE FREEBUY ONEBOGO
5890,week_52_page_1,FRESH
5891,week_52_page_1,NON-GMO
5892,week_52_page_1,ORGANIC
5893,week_52_page_1,"SAVE $4/lb.
Fresh 
Baby Back Ribs 
Humanely raised baby back ribs that are
fed a 100% vegetarian diet and never 
administered antibiotics or growth hormones.HALF 
OFF$399/1b."
5894,week_52_page_1,"BUY ONE, GET ONENON-GMO"
5895,week_52_page_1,"5/$1Non-GMO Loose Corn 
Grill up this corn-on-the-cob and top with butter 
and flavorful spices for a classic summer side dish."
5896,week_52_page_1,"FREEOrganic Strawberries
1 lb. 
With their characteristic bright red color, strawberries 
have a juicy texture, pleasant aroma, and a sweet flavor. 
> Berlin Bakery Angel Food Cake Loaf, $5.99, SAVE $1"
5897,week_52_page_1,"GRASS 
FED"
5898,week_52_page_1,"WILD 
CAUGHT$999/lb."
5899,week_52_page_1,NON-GMO
5900,week_52_page_1,"SAVE $5/lb.
Grass Fed 
Ribeyes & Strip Steaks 
Grass-fed meat is high in healthy Omega-3s and Conjugated 
Linoleic Acid, benefiting your heart health. Our grass-fed beef 
comes from 100% non-GMO grass pastures where it was
never administered antibiotics or growth hormones.$999/1b."
5901,week_52_page_1,"SAVE $2 
Signature Apple, 
Blueberry, & Cherry Pie 
From the Bakery
24 oz. 
Three classic pies all in one! Made with 100% real 
fruit and no fillers or artificial preservatives.
Discount Taken at Register$599"
5902,week_52_page_1,"Fresh 
Florida SAVE $5/lb.
Wild Caught 
Key West Pink Shrimp
26-30 Count 
Sustainability is key with our traceable shrimp caught with 
turtle-safe nets with no water additives or preservatives
for the Cleanest shrimp. Previously frozen."
5903,week_52_page_2,"$399SALES VALID WEDNESDAY, JUNE 27 - WEDNESDAY, JULY 4SAVE $2
SANPELLEGRINO 
San Pellegrino 
Sparkling 
Soda 
6 Pack, Select Varieties 
Fresh, natural ingredients give these 
refreshing sodas their natural colors with fine 
bubbles that are pleasantly visible to the eye."
5904,week_52_page_2,"CAMEEARTH FARE 
2/$4Fresh 
Wholesome
Nutritious 
Great tastingGBESTENSAVE $1.78 on 2 
Homestead Creamery 
Lemonade 
64 oz. 
A summer essential and 
customer favorite, Homestead 
Creamery's refreshing lemonade 
is sold in environmentally friendly 
and returnable glass bottles.ChemiersNO ARTIFICIAL HORMONESfinemSANAHomestead 
Creamery"
5905,week_52_page_2,"2/$4SAVE $1.38 on 2 
Penta 
Super Pro 
Purified Water 
1 Liter 
With a 13 step, 11 hour purification 
process, this Penta water is free 
from arsenic, chlorine, lead, fluoride, BPA, BPS, 
pesticides, MTBE, and trace pharmaceuticals."
5906,week_52_page_2,"BLOOD ORANGE
VELADE WIC 
FROM CONNENCIATA ROOMROSTORUeo"
5907,week_52_page_2,KURE'SORGANIC
5908,week_52_page_2,"1140SSRO 
30
012AAtalian hodis"
5909,week_52_page_2,pentaULTRA-PURIFIED WATER
5910,week_52_page_2,"$399$399
ORGANIC 
SAVE $2 
Nature's Path 
Organic
NON-GMO 
Granola
HONEY ALMOND 
11 oz., 
Select Varieties
ey GLUTEN 
These certified organic
FREE 
and non-GMO granolas make a deliciously 
nourishing breakfast any morning.$499
ORGANIC 
SAVE $2 
Santa Cruz
SANTA 
Organic
NON-GMO 
Roasted 
Peanut
GLUTEN 
Butter
FREE 
16 oz., Select Varieties 
Made without hydrogenated oil or artificial 
ingredients, this peanut butter is made 
with USDA Organic Spanish peanuts.$799/lb.
ORGANIC 
SAVE $1/lb. 
Bulk 
Organic 
Medjool Dates 
A sweet source of fiber, vitamins, and essential 
minerals like calcium, iron, potassium, 
magnesium, and zinc. Add them to smoothies 
or baked goods for a natural sweetness.NON-GMO GLUTEN"
5911,week_52_page_2,ralian
5912,week_52_page_2,"25% OFFNewman's Own 
Cooking Oils 
8.5-25 oz., Select Varieties 
Organic pantry staples made 
from top quality ingredients."
5913,week_52_page_2,ORGANIC
5914,week_52_page_2,ORGANIC
5915,week_52_page_2,"ORGANICS
All P ortoNMMOrganic 
EXTRA VIRGINFIRST CILI PRESSEDFTLOW"
5916,week_52_page_2,"CRUZW16OZAB 4540made without 
Balrogenated sels"
5917,week_52_page_2,"2/$5 
SAVE $1.98 on 2 
Lenny Boy 
Kombucha 
12 oz., Select Varieties 
Made by hand in the South's 
only Certified Organic 
micro-brewery, this kombucha 
is full of bright, fizzy flavor. 
Save an additional 10% when 
you buy 6 or more bottles.Kombucha 
STRAWBERRKombucha 
WAKE-UP CALLLENNSY BOY"
5918,week_52_page_2,"SOL YATO:organitCreamy 
DARK ROASTLER 
PEANUT BUTTER"
5919,week_52_page_2,"MOZZARELLAVIGAN 
NON GMOORIE
FREE-Skreds"
5920,week_52_page_2,"10/$10 
SAVE $2.90 on 10 CHOBANI 
Chobani 
Greek Yogurt 
5.3 oz., Select Varieties 
From farm to fridge, this creamy yogurt 
starts with milk from cows not treated 
with added growth hormones like rBST.MADE WITHVEGAN
FREE 
SAVE $1 
Follow Your Heart CHEAT 
Vegan
VEGAN
GOURMET.. 
Cheese 
Shreds 
8 oz., Select Varieties Chenu Alternative
Class 
These cheese 
alternatives have 
a cheesy flavor and gooey melt-ability with 
a bold, savory taste and creamy texture to 
help make eating dairy-free easier than ever."
5921,week_52_page_2,BENNY
5922,week_52_page_2,AT COR ON INFORME
5923,week_52_page_2,"DALES 
PALE ALEDALESPALE ALE$499"
5924,week_52_page_2,GREEK YOGURTUEBERRY ON THE BOTTOM
5925,week_52_page_2,"DALES 
PALE ALE"
5926,week_52_page_2,"MADWEH 
ORGANIC 
GRAPESORGANICRED WINEROSE WINEWHITE WINEMADE WITH 
DRGANIC 
GRAPES"
5927,week_52_page_2,"SAVE 38¢ on 2 
Earth Fare 
Fries 
32 oz., Select Varieties 
Made with sunflower oil, 
these salty favorites are 
low in sodium, vegan, and 
bake in just 20 minutes.SAVE 56¢ on 4 
Earth Fare 
Organic Beans 
15 oz., Select Varieties 
Domestically sourced beans 
that are ready to eat when 
you are. Try all five varieties.CON EARTH FARE BRAND 
2/$2LOW 
SODIUMe-fried 
Ozen Potatoes 
SWT 32 OZ (2 LB) 9089OSKAR BLUES BREWERY 
Oskar Blues
CANUNDRUM 
BRAND 
WIDE SALE 
All Sizes & Varieties 
The original craft beer in a can, 
Oskar Blues started as a funky little 
brewery in 2002 and hasn't stopped 
brewing its approachable brews since. 
Excludes OHEARTH 
FARESAVE 58¢ on 2 
Earth Fare
Jumbo Roll 
Paper Towels 
1 Count 
Made with 80% post-consumer 
content, our sustainably sourced, 100% 
recycled Paper Towels are bleach-free.FLY SHEETS PER4/$5.$399 
SAVE 70¢ 
Earth Fare 
Organic 
Dessert Syrups 
16 oz., All Varieties 
Made with Organic cane sugar, 
feel good knowing your favorite 
treat is preservative- and fat-free.EARTH
FAREO: 
Organic
salted 
caramel
sauceORGANIC 
SAVE $1.98 on 2
Organic 
Earth Fare
chocolate 
Organic 
Ice Cream 
1 Pint, All Varieties 
A favorite sweet treat that's 
free of high fructose corn syrup, and 
artificial colors, flavors, and sweeteners.ORGANIC CASE SUGUNON"
5928,week_52_page_2,"ORGANIC 
SAVE $1 
Tiamo Tiamo Tiamo Tiamo 
Red, White, 
& Rose 
Can Wine 
375 mL, All Varieties 
Only Organic canned wines, made from 
grapes grown in Italy. Perfect for picnics, 
beaches, barbecues, and more. 
4 Pack in Cumming, GA $19.99, SAVE $4"
5929,week_52_page_2,INGREDIENTS
5930,week_52_page_2,"Paper TowelsEARTH 
FARE100% Recycled80% Post-Consumer ContentCustom
Size 
TowelsSUSTAINABLE 
SOURCED"
5931,week_52_page_2,2/$7
5932,week_52_page_2,"2/$62/$5BarsSAVE 
$1.78 on 2 
Earth Fare 
Multigrain5 Pack, Select Varieties 
Tasty, healthy snacks that are free of artificial 
flavors, sweeteners, and preservatives. Gluten-free."
5933,week_52_page_2,"MULTIGRAIN SQUARES 
Chocolate Chunki Mille Gino Buckwheat Gluten Free OatsEARTH 
FARE5 Snack Bars 
5:1702 (359) BARS BETWEE82/175)GLUTEN 
FREE"
5934,week_52_page_2,JUMBO
5935,week_52_page_2,"Minerals Adun For Taste
ano al BOE 
RUH71657 121HUFAL 16PURIFIED WATER"
5936,week_52_page_2,"FREE
Chocolate Chunks"
5937,week_52_page_2,FriesBakes in 20 MinutesGMO
5938,week_52_page_2,"2/$62/$6
SPRING WATER 
SAVE 
$1.98 on 2 
Earth Fare 
Spring or 
Purified Water 
24 Pack, Select Varieties 
We pick our springs carefully for healthy 
mineral content for refreshing hydration."
5939,week_52_page_2,CRINKLE CUT
5940,week_52_page_2,OZORA
5941,week_52_page_2,ORGANIC
5942,week_52_page_2,"EARTH
FAREO 
OrganicNEWSblu 
corn 
tortilla chipsPBRE"
5943,week_52_page_2,EARTH
5944,week_52_page_2,"FAREice creamMADE WITH 
ORGANIC MILK AND CREAM"
5945,week_52_page_2,"ORGANIC 
EARTH 
FAREO 
Organic 
BLACK 
BEANSORGANIC 
SAVE 98¢ on 2 
Earth Fare 
Organic 
Tortilla Chips 
9 oz., All Varieties 
Made with expeller pressed sunflower oil, these 
party favorite chips are perfect for dipping."
5946,week_52_page_3,"$799/lb.SALES VALID WEDNESDAY, JUNE 27 - WEDNESDAY, JULY 4BUY ONE, GET ONEFREESHARE 
RealFACILE 
UTORAL FLAVORS 
NO ARTIFICIAL 
PRESERVATIVES"
5947,week_52_page_3,"EARTH FARE 
$499/lb.SAVE $1/lb. 
Mandarin 
Kale Salad
MADE
IN HOUSE 
From the 
Earth Fare Kitchen 
Emerald green kale, cranberries, carrots mixed 
with a citrus mandarin dressing make for a 
refreshing side. Great source of Vitamin K."
5948,week_52_page_3,"GET ONE FREEBOGOSAVE 
$4.49 on 2
Tribe 
Tribe 
Hummus 
10 oz., All Varieties 
Made with real ingredients like chickpeas, garlic, 
tahini, and spices, Tribe leaves out the artificial 
preservatives for nothing but goodness.$499
MADE
IN HOUSE 
SAVE $1 
Original 
Chicken 
Salad Wrap 
From the Earth Fare Kitchen 
Our Signature Chicken Salad in the perfect 
grab-and-go meal. Made with American 
Humane Certified chicken that's never been 
administered antibiotics or growth hormones.$599/Pack 
SAVE $1/Pack 
4-Pack 
Cupcakes 
From the Bakery 
Select Varieties 
Made with cage free eggs. No artificial 
flavors, colors or sweeteners. 
Discount Taken at RegisterBUY ONE"
5949,week_52_page_3,"VEGAN$999/lb. 
SAVE $2/lb. 
Vegan Mock 
Chicken Salad 
From the 
Earth Fare Kitchen 
Made fresh in-house using our signature 
dressing with non-GMO soy nuggets.MADE 
IN HOUSE"
5950,week_52_page_3,NEW
5951,week_52_page_3,"TASTENOGMO 
LLARERANCH 
HUMMUS"
5952,week_52_page_3,"$499/Ib.
FRESH 
SAVE $1/lb. 
Potato Salad, 
Coleslaw & 
Macaroni Salad 
From the Deli 
All Varieties 
Made with may from cage-free eggs, our 
deli sides are soy-free and have no artificial 
flavors, sweeteners, or preservatives.$299SAVE $1.50 
Natural 
Hamburger & 
Hotdog Buns 
From the Bakery 
17 oz., Select Varieties 
All natural, classic soft burger and hotdog buns. 
No artificial dough conditioners or preservatives. 
Discount Taken at Register3/$999.SAVE 
$4.98 on 3 
Nubian Heritage 
Bar Soaps 
5 oz., All Varieties 
Great for all skin types!MADE
IN HOUSE 
SAVE $3/lb. 
Original 
Chicken Salad 
From the 
Earth Fare Kitchen 
We start with American Humane Certified 
chicken that has never been administered 
antibiotics or growth hormones before 
adding our signature dressing and spices 
to make this small batch chicken salad."
5953,week_52_page_3,"$599/lb.SAVE $1/lb. 
Tortellini 
Pasta Salad
MADE
IN HOUSE 
From the 
Earth Fare Kitchen 
We toss classic tortellini filled with imported 
Parmesan, Romano, and Ricotta cheeses, with a 
balsamic vinaigrette and fresh spinach and broccoli."
5954,week_52_page_3,"VEGAN$499 
SAVE $1 
Garden Veggie 
Baguette 
From the Earth Fare Kitchen 
Fresh veggies and creamy hummus 
stacked on an Earth Fare Signature 
Baguette. Want it as a wrap? Just ask!MADE 
IN HOUSE"
5955,week_52_page_3,NEW
5956,week_52_page_3,"$799SAVE $3 
Caribou 
Coffee Blends 
12 oz., All Varieties 
Caribou Coffee treats their 
beans right, accepting only 
the highest-quality beans and 
craft roasting every batch to 
bring you the finest coffees.$999GLUTEN 
FREESAVE $1 
9-Inch 
Natural 
Fruit Pies 
From the Bakery 
39 oz., Select Varieties 
A classic pies made with real fruit, 
all-natural ingredients, and no fillers, 
artificial flavors, or preservatives. 
Discount Taken at Register"
5957,week_52_page_3,"2 $10SAVE 
$5.98 on 2 
Pretzilla 
Pretzel 
Bite Tub 
32 Count 
Upgrade your next barbecue or 
picnic with soft and slightly sweet 
craft baked soft pretzel bites."
5958,week_52_page_3,"100% 
CLEAN"
5959,week_52_page_3,VEGAN
5960,week_52_page_3,"Sunfood 
Superfoods 
Wellness 
Superfoods 
All Sizes & Varieties 
These Non-GMO Project 
Verified products are 
organic, vegan, gluten-free, 
and Kosher20% OFF"
5961,week_52_page_3,"$799/Ib.Food we ruedaz OUN POD IS FREOSAVE $3/lb. 
Fresh 
Mozzarella 
All Varieties 
Bright, creamy, and refreshing, 
Fresh Mozzarella is great on burgers, in 
salads, or simply drizzled with olive oil."
5962,week_52_page_3,"INDIAN HEMP 
& HAITIAN 
VETIVER 
SOAP 
with Neem OuCRUELTY
FREE"
5963,week_52_page_3,"SunfoodORGANIC 
CACAO 
NIBSORGANIC"
5964,week_52_page_3,ENERGY-BOOSTING SUPERFOOOVEGAN
5965,week_52_page_3,"CaribouMEDIUM ROAST
& detiCARIBOTI
Wendu 
SACOFFEEmu"
5966,week_52_page_3,OUR
5967,week_52_page_3,Load WE PLEDGE OUR FOOD IS FREE OF:
5968,week_52_page_3,"• Added hormones
High fructose corn syrup 
- Bleached or bromated flour- Antibiotics 
Artificial sweeteners 
Artificial colors or flavors• Artificial fats and trans-fats 
Artificial preservatives"
5969,week_52_page_3,PHILOSOPHY
5970,week_52_page_4,EARTH FARE O
5971,week_52_page_4,"Fresh 
Wild Salmon 
Our non-GMO, Wild Caught 
Alaskan Salmon is 100% traceable, 
sustainably sourced, and flash-frozen 
at sea to preserve its superior flavor. 
A great source of Omega-3 fatty 
acids. Product of the USA (Alaska).ALASKAGREAT ON THE GRILLWILD 
CAUGHTWild, Natural & Sustainable$999/lb. 
SAVE up to $5/lb.$399/1b.10/$10EVERYDAY 
LOW PRICE 
Bacon Wrapped 
Scallops 
& Bacon 
Wrapped Shrimp 
From the Seafood Dept. 
Two savory favorites with no water 
additives and bacon that's nitrate-and nitrite-free.SALES VALID WEDNESDAY, JUNE 27 - WEDNESDAY, JULY 4"
5972,week_52_page_4,"$2 OFF 
Charcoal & 
Blue Rhino 
Propane Tanks 
All Sizes & Varieties 
Don't forget to pick up these 
grilling essentials, no matter 
how you barbecue. 
Propane discount only 
valid on exchange$1099/lb.SAVE $3/lb. 
USDA Choice or Better 
Boneless 
Choice 
New York 
Strip Steak 
Never Administered Antibiotics or 
Growth Hormones 100% Vegetarian 
Diet, 3rd Party Certified Humanely 
Handled, Genetically Verified Angus, 
Traceable from Farm to ForkMEYEReSANDLED"
5973,week_52_page_4,ericanERmanes
5974,week_52_page_4,"USDA 
CHOICEER NATURHUMANELY HANDLED 
INDEPENDENTLY VERIFIED
Robert E. MeyerAL FOODS"
5975,week_52_page_4,"NON-GMOFRESH 
SAVE 
up to $1/lb. 
Fresh 
Boneless, Skinless 
Chicken Breast 
Our 3rd Party Certified Humanely Raised 
chickens are fed a 100% vegetarian 
diet and have never been administered 
antibiotics or growth hormones."
5976,week_52_page_4,ALAS
5977,week_52_page_4,"NONTON 
LILLONEM14BITIONALBEEF FRANKSBUY ONE, GET ONERIGINSORGANICBLACK FOREST 
UNCURED KNOCKWURSTWWWNATURALORIGINALSBOGOINNBUY ONECERTIFIE 
ORGANI95001GET ONE FREE"
5978,week_52_page_4,$399
5979,week_52_page_4,"$349/lb.Asparagus 
One of the most nutritionally 
balanced vegetables, 
asparagus is a good source 
of potassium and fiber. Try it 
grilled, roasted, or in salads.FREESAVE up to
ORIGINALS 
$7.99 on 2 
Dietz & Watson 
Originals 
Hotdogs & Knockwurst 
12-13 oz., All Varieties 
A cookout classic, these hotdogs and 
knockwursts are free of nitrates and nitrites 
and are never administered antibiotics."
5980,week_52_page_4,"caEe 
Organie 
HONEY 
WHITEAMOLOrganies
SEEDED 
WHOLE GRAINORGANICMER$299/lb.
FRESH 
SAVE $1/lb. 
Fresh 
Boneless 
Chicken Thighs 
Never Administered Antibiotics or any 
Added Hormones, 100% Vegetarian Diet, 
3rd Party Certified Humanely Raised"
5981,week_52_page_4,ericanHur
5982,week_52_page_4,BlueIt's not just propane.
5983,week_52_page_4,Rhino
5984,week_52_page_4,SRTlahe.
5985,week_52_page_4,"NONTOENIT E DNOTPRISE EVID 
KEPUTATED BELONGTA ALLTIMSFULLY COOKED. NET WT 1362.06NO ANTIBIOTICS NO ADDED NOADED 
EVER HORMONES NITRITES"
5986,week_52_page_4,"SAVE $1 
Aunt Millie's 
Organic 
Hamburger & 
Hotdog Buns 
8 Pack, Select Varieties 
Family owned since 1901, Aunt Millie's 
mission is to exceed expectations and 
achieve an unparalleled level of quality in 
baking healthful and delicious products.$249/lb. 
Organic 
ZucchiniLow in calories and carbs, 
zucchini boasts an impressive dose 
of vitamin C, as well as riboflavin and 
vitamin B6. Always eat the skin since 
that's where the nutrients are.ROLLS, 
NEWTR"
5987,week_52_page_4,"4/$5.Hass 
Avocados 
Avocados are an Calavo. 
excellent source 
of healthy Omega-3 fatty acids. Thanks 
to their creamy texture, they're great as 
spreads, in dressings, or as a filling snack."
5988,week_52_page_4,"NON-GMOORGANIC2/$3 
Organic 
Mangoes"
5989,week_52_page_4,ORGANIC
5990,week_52_page_4,NON-GMO
5991,week_52_page_4,"Full of beneficial 
fiber and a good source 
of vitamin A and C."
5992,week_52_page_4,"ORGANICNON-GMO$299/lb. 
Organic 
Red & Green 
Seedless 
Grapes 
Bursting with sweet, juicy flavor, grapes 
are a healthy on-the-go snack to pack in 
lunches or take on your next trip.$349/lb. 
Mixed 
Fruit Tub"
5993,week_52_page_4,"GREAT 1.0F 
PLATE"
5994,week_52_page_4,"CUT FRESH 
IN HOUSE"
5995,week_52_page_4,☆ ON THE ☆
5996,week_52_page_4,"$1 OFF
MADE 
PER POUND
IN HOUSE 
Salsa & 
Guacamole 
From the 
Produce Dept. 
Made fresh-in house, snack guilt-free 
knowing your favorite dips have no artificial 
sweeteners, flavors, or preservatives."
5997,week_52_page_4,"A healthy grab 
and go treat."
5998,week_52_page_4,"EARTH FAREHEALTHY 
REWARDS"
5999,week_52_page_4,"Google PlayGET IT ONThe paper in this insert was provided through
a PEFC Certified Paper Manufacturer. 
For more information go to www.pefc.org.Download on the 
App Store"
6000,week_52_page_4,"While supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off.
HAND PICKED DISCOVERED BY EARTH FARE and associated logo are trademarks of Earth Fare, Inc.JOIN HEALTHY REWARDS“ IT'S FREE & EASY!
Join in-store and download our App for more exclusive deals."
