,flyer_name,text
5091,week_46_page_3,"OZ HET W. We& NEEM 
TOOTHPASTE 
WINTERGREEN
Ole Sac 
Estilo 
o Wintergroen 
FLUORIDE FREE 
SLS FREE 
GLUTEN FREE 
15 OZ NFTWT/NATURAL 
TEA TREECorporationCertifiedDESERT 
ESSENCECRUELTY
FREENATURAL 
TEA TREE 
OIL 
& NEEM 
TOOTHPASTEWINTERGREENWINTERORGEN 
NATURAL TEATREDESERT 
ESSENCSALES VALID WEDNESDAY, MAY 16 - TUESDAY, MAY 22Desert Essence 
Toothpaste 
& Mouthwash 
All Sizes & Varieties 
High-quality, natural products that are 
also highly effective. Biodegradable 
formulas and recyclable packaging.20% OFF"
5092,week_46_page_3,Can See
5093,week_46_page_3,"NON-GMODAILY CARE
Probiotic 
10 Billion cut60 Capsules99 GLUTEN 
Probulin FREENon-GMO 
Probiotic Prebiotic 
Supports Digestive Health 
Supports Digestive Balance 
Shelf Stable"
5094,week_46_page_3,NET WT 2.820 803
5095,week_46_page_3,"with Baca Soda
Essen 
Winteruren 
FLUORIDE FREE 
SLS FREE 
GLUTEN FREE"
5096,week_46_page_3,"25% OFF 
Probulin 
Probiotics 
All Full Sizes & Varieties 
Focused on the health of your 
digestive system, Probulin's 
mission is to offer a 
comprehensive level of support 
to the digestive system and 
thus contribute to an overall 
healthy lifestyle."
5097,week_46_page_3,"Wilmette VallPinot$1999
der y 
SAVE up to $10 
Graduation 
Catering Trays 
From the Earth Fare Kitchen 
Fruit, Vegetable, and Dip Trays 
Feed your party with colorful catering trays, from fresh 
fruits and veggies to nitrate and nitrite-free deli meats. 
Pre-order 48 hours prior.2/$6
ORGANIC 
SAVE $1.98 on 2
TOFFEE 
Alter Eco 
Chocolate Bar 
2.82 oz., Select Varieties
FAIR 
Plucked from organic trees in
TRADE 
the Peruvian Amazon and 
Ecuadorian Coast, these cacao beans are 
transformed into some of the world's finest cocoa products. 
The final destination is Switzerland, where expert chocolatiers 
craft these unique bars.MADE 
IN HOUSE$1199 
SAVE $3 
Firesteed 
Pinot Noir & Pinot Gris 
750 mL 
From Williamette Valley, Oregon, these wines 
have been awarded 87 points by Wine Enthusiast. 
The Pinot Noir is perfect with salmon, and the 
Pinot Gris goes well with fresh salads. 
$12.99 SAVE $7 in OH;$12.99 SAVE $2 
in IN & TN;$10.99 SAVE $6 in FL & GA 
Get an additional 10% off when 
you buy 6 or more bottles of wine."
5098,week_46_page_3,"fleur de sel de gueronde 
RICH BOLD SALIY SWEETORGANIC CHOCOLATEDEEP DARKGLUTEN PUNONGMOALTER ECO70%DARK COCONUTALTER ECOORGANICALLY GROWN FARLY TRADEDORGANIC CHOCOLATE
butter and sea salt 
CRUNCH AND TOASTED47%"
5099,week_46_page_3,OIL
5100,week_46_page_3,SEA SALI
5101,week_46_page_3,Supp
5102,week_46_page_3,"OFFEONEHONDURAS & 
GUATEMALAARTIST BLENDMEDIUMS DARK ROAST"
5103,week_46_page_3,"SAVE $3/lb. 
Mitica 
Campo de 
Montalban 
A mix of cow, sheep and goat 
milk, this Manchego-styled 
cheese offers a rich, buttery 
flavor balanced by herbal notes from the varied animal diets. 
Perfect for snacking, this taste-of-place Spanish delicacy 
makes a wonderful grating cheese for pastas and salads.$1299/1b."
5104,week_46_page_3,Village
5105,week_46_page_3,"$999 
SAVE $3 
One Village Coffee 
12 oz., All Varieties 
Certified Organic and Fair Trade, One 
Village started roasting coffee 10 
years ago in a family farmhouse. Today, 
they are connecting you to 80+ point 
coffee and the farmers who grow it, so 
your personal coffee ritual both tastes 
amazing and feels good."
5106,week_46_page_3,09OVATOARUBA
5107,week_46_page_3,H30-10
5108,week_46_page_3,"original 
hummusORGANICMADE WITH 
NON 
GMO 
INGREDIENTSroasted 
Organic red pepper
hummusCEIROSOrganichummusOrganicroasted 
hummusWiganicMADE 
SAVE $1
IN HOUSE 
CINDY
bruttermilk Ranch 
Chicken Salad 
From the 
Earth Fare Kitchen 
9 oz. 
Signature item, made fresh in-house in small batches from 
American Humane Certified chicken that is never administered 
antibiotics or growth hormones, accompanied by buttermilk 
ranch made with non-GMO organic sunflower oil, fresh 
buttermilk, nonfat yogurt, and real sour cream.2/$6SAVE $1.98 on 2 
Earth Fare 
Organic Hummus 
8 oz., All Varieties 
Made with Clean, simple ingredients, 
hummus is high in protein and fiber, 
making it a nutritious dip or spread."
5109,week_46_page_3,edamamegarlic2RES.
5110,week_46_page_3,"SAVE $5 
Dessert Tray 
From the Bakery 
Naturally sweet desserts, cookies, 
and brownies made with cage-free 
eggs and no artificial colors or flavors. 
Pre-order 48 hours prior.$2999"
5111,week_46_page_3,"MADE 
IN HOUSE"
5112,week_46_page_3,NON-GMO
5113,week_46_page_3,IFIEDericanmanesER
5114,week_46_page_3,"GLUTEN-FREEMINI MUFFINSFLAX4LIFECHOCOLATE 
BROWNIE"
5115,week_46_page_3,"DAIRY 
FREE"
5116,week_46_page_3,"SAVE $1 
Flax4Life 
Brownie Bites 
14 oz., All Varieties 
These perfectly baked, 
great-tasting brownies 
are gluten-free, dairy-free, 
nut-free, and non-GMO.$699"
5117,week_46_page_3,FLAX
5118,week_46_page_3,"ORGANIC$399 
SAVE $1 
Aunt Millie's 
Organic 
Hamburger 
& Hotdog Buns 
8 Pack, Select Varieties 
Family owned since 1910, Aunt Millie's mission is to 
exceed expectations and achieve an unparalleled level 
of quality in baking healthful and delicious products."
5119,week_46_page_3,SIND DIE
5120,week_46_page_3,$399Crispy
5121,week_46_page_3,"GLUTEN 
FREE"
5122,week_46_page_3,"Apple - Cherry. Blueberry$599
SAVE $2 
Signature Red, 
White & Blue Pie"
5123,week_46_page_3,"Apple - Cherry - Blueberry 
Peach - Lemon Meringue"
5124,week_46_page_3,"$999 
SAVE $1 
Pies"
5125,week_46_page_3,EARTH FARE
5126,week_46_page_4,"The paper in this insert was provided through
a PEFC Certified Paper Manufacturer. 
For more information go to www.pefc.org.Teriyaki Lemon Orange Wild Wild Scottish 
Cobia Basil Ginger Cedar Alaska Salmon 
5 oz. Swordfish Tilapia Plank Cod with with 
4 oz. 
6 oz. Salmon Butter Butter 
6 oz. 
6 oz.
6 oz. 
Our 100% Traceable and Sustainably Sourced fish is never given water additives or preservatives.JOIN HEALTHY REWARDS IT'S FREE & EASY!
Join in-store and download our App for more exclusive deals.SALES VALID WEDNESDAY, MAY 16- TUESDAY, MAY 22GET IT ON 
Google PlayDownload on the 
App StoreEARTH FAREWhile supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off.
HAND PICKED DISCOVERED BY EARTH FARE and associated logo are trademarks of Earth Fare, Inc."
5127,week_46_page_4,"HEALTHY 
REWARDS"
5128,week_46_page_4,"Sea Bass
with 
Butter
5 oz.$10"
5129,week_46_page_4,"READY-TO-COOK FISH EASY AS 1-2-3
$3 $3 $4 $4 $5 $5 $7SAVE $2.98 on 2 
Big Tomato 
750 ml, Select Varieties 
From a 5th generation, family owned 
and managed wine company, these are 
the perfect wines to have on hand for 
unexpected guests, or just for yourself. 
Only available at Earth Fare. 
Get an additional 10% off when 
you buy 6 or more bottles of wine.2/$13Norwegian 
Steelhead
Trout 
6 oz."
5130,week_46_page_4,"TINE CELLA 15 
GALENIA CHANNACALIFORNIA CABERNET SAUVIS"
5131,week_46_page_4,"BIG TOMATOBIG TOMATO 
BINE CELLA11"
5132,week_46_page_4,"$499 
SAVE $1 
Dark Ground 
Turkey Tray Pack 
Never Administered Antibiotics 
or Growth Hormones, 100% 
Vegetarian Diet, 3rd Party 
Certified Humanely Raised"
5133,week_46_page_4,"GLUTEN 
SAVE $1
FREE 
Truly 
Variety Packs 
12 Pack, All Varieties 
These clean, crisp, and refreshing beverages are made with allnatural ingredients. Hints of fruit and effervescence will remind 
you of your favorite sparkling water, spiked! Gluten-free. 
$16.99 SAVE $1 in TN & VA; $13.99 SAVE $1 in MICOLIRANLENONTONSPIKED & SPARKLING WATERPETRONELO"
5134,week_46_page_4,TRULYSPIKEDTRULY7SPARKLINGSPIKED & SPARKLING
5135,week_46_page_4,SPIKED & SPARKLING
5136,week_46_page_4,TRULYTRULY
5137,week_46_page_4,$1499
5138,week_46_page_4,NON-GMO
5139,week_46_page_4,NON-GMO
5140,week_46_page_4,"$1 OFF 
Salsa & 
Guacamole 
From the Produce Dept. 
Made in-house with only the freshest 
ingredients and ready to meet your 
standards for spice and flavor."
5141,week_46_page_4,"Organic 
Strawberries 
1 lb.$399"
5142,week_46_page_4,"$1 99/lb. 
Organic 
Zucchini 
& Yellow 
Squash"
5143,week_46_page_4,"MADE 
IN HOUSE"
5144,week_46_page_4,ORGANIC
5145,week_46_page_4,ORGANIC
5146,week_46_page_4,NON-GMO
5147,week_46_page_4,"5-Pack 
Non-GMO Corn 
From non-GMO seed.2/$7FRESH & ORGANIC 
$599Seedless 
Watermelons 
& Watermelon 
QuartersORGANIC"
5148,week_46_page_4,"$499/Bag 
4 lb. Bag 
Organic 
Valencia 
Oranges"
5149,week_46_page_4,NON-GMO
5150,week_46_page_4,EARTH FARE
5151,week_47_page_1,"1 lb.$599100% ORGANIC GRASS FED BEEF EVENTSAVE $1
Grass Fed 
Organic Ground
Beef Brick$799$699SAVE $2
Grass Fed 
Organic Strip
Steak
8 oz.Never Administered Antibiotics or Growth Hormones - Raised on 100% non-GMO Grass Pastures. High in Omega-3s and Conjugated Linoleic Acid$599SAVE $2
Grass Fed 
Organic Beef 
Patty Pack.
1 lb.$5SAVE $2
Grass Fed 
Organic Ribeye
Steak 
8 oz.Grass Fed 
Organic Sirloin
Steak 
6 oz., (Sold as two 6 oz. 
Steaks for $10/Pack,
SAVE $3.99/Pack)"
5152,week_47_page_1,"ORGANIC NON-GMOGRASS 
FED"
5153,week_47_page_1,"GLUTEN 
FREENON-GMOCRUELTY
FREEPara'Kito 
BRAND
PARA KITO 
WIDE 
SALE 
All Size &
PARAKITO 
Varieties ORDEN 
Repels insects without the 
use of DEET. Gluten-free, 
No Parabens, No Phthalates, 
No Animal TestingMADE 
IN HOUSESAVE $1/lb. 
Potato 
Salads, 
Macaroni 
Salad & 
Coleslaw 
From the Earth Fare Kitchen 
Select Varieties 
Made with mayo from cage-free eggs, these deli 
sides are soy-free and have no artificial flavors, 
sweeteners, or preservatives.$499/lb.WILD
CAUGHT 
Wild 
American 
Shrimp 
No Water Additives 
or Preservatives, 
100% Traceable and Sustainably 
Sourced, Caught in Turtle-Safe Nets"
5154,week_47_page_1,"MOSQUITO REPELLENTEET 
NATURAL ESSENTIAL DILS 
2 REFILLS2 x 15CATS"
5155,week_47_page_1,SERO CALORIEBREZERO. CALORIEZERO CALORIEBRASIL
5156,week_47_page_1,"SAVE $2.30 
Zevia 
Soda 
6 Pack, 
Select Varieties 
Free of High-Fructose Corn Syrup, 
Artificial Colors, Flavors, and SweetenersCOLA$1299/lb.SAVE $5/lb. 
Wild Caught
NON-GMO 
Alaska King 
Salmon Fillets
Wild, Natural & Sustainable 
100% Traceable and Sustainably Sourced, All Earth Fare 
Salmon is Non-GMO, Superior Flavor, Great Source of 
Omega-3 Fatty Acids. Product of the USA, Frozen at SeaWILD 
CAUGHT25% OFF $369"
5157,week_47_page_1,COLA
5158,week_47_page_1,COLA
5159,week_47_page_1,$999/lb.
5160,week_47_page_1,NON-GMO
5161,week_47_page_1,ALASKAS
5162,week_47_page_1,"SAVE $4/lb. 
Baby Back Ribs 
Never Administered Antibiotics or 
Growth Hormones, 100% Vegetarian 
Diet, Never Fed Ractopamine, Never 
Raised in Gestation Crates$399/lb."
5163,week_47_page_1,"Organic 
Blueberries 
Half Pint"
5164,week_47_page_1,ORGANIC
5165,week_47_page_1,OFF
5166,week_47_page_1,FREE
5167,week_47_page_1,HALF
5168,week_47_page_1,GET ONE FREEBUY ONEBOGO
5169,week_47_page_1,"BUY ONE, GET ONE"
5170,week_47_page_1,"4/$5AvocadosAvocados
Calavó"
5171,week_47_page_1,"Whole 
Seedless 
Watermelon$399"
5172,week_47_page_1,"EST 1975 
HEALTHY FOOD FOR EVERYONE"
5173,week_47_page_1,"MEMORIAL DAY SAVINGS 
SALES VALID WEDNESDAY, MAY 23 - TUESDAY, MAY 29FARE O s.39"
5174,week_47_page_2,"SALES VALID WEDNESDAY, MAY 23 - TUESDAY, MAY 29"
5175,week_47_page_2,PHILOSOPHY
5176,week_47_page_2,"WE PLEDGE OUR FOOD IS FREE OF: 
- Added hormones
- Antibiotics
- Artificial fats and trans-fats 
- High fructose corn syrup Artificial sweeteners Artificial preservatives 
- Bleached or bromated flour Artificial colors or flavors"
5177,week_47_page_2,fooa
5178,week_47_page_2,OUR
5179,week_47_page_2,"soudheut qui 
CALIFORNIA H eard$1099 
SAVE $2 
Middle Sister 
Moscato 
750 mL, Select Varieties
Middle Si 
This fruit-forward moscato has 
floral aromas of lychee, lemon zest, 
tangerine, candied pear, and peach. 
$10.99, SAVE $4 in TN; 
$11.99, SAVE $2 in GA & VA; 
$8.99, SAVE $5 in OH 
Get an additional 10% off when 
you buy 6 or more bottles or wine.SisterMiddle"
5180,week_47_page_2,CRGAM
5181,week_47_page_2,"nel & 
ONA HONG"
5182,week_47_page_2,"MIRIMIN 90X POSTCONUEL LECTELE PAPER 
ESSUIE-TOUT DE PAPIER RECYCLE1562-FLY SHEETS/FEUILLES A 2-EPAISSEURS 
HINX54 NOT my 137 cm. TOTAL AREA 
SURFACE TOTALE 64.3 SQ FT (5.97 m)seventh 
generationSTRERETHWHITENED WITHOUT CHLORINE BLEACH 
2PLY TOWEL FOR ABSORIENCY AND STRENGTH100% RECYCLED 
PAPER TOWELSHUMBO 
ROLL 
150 SHEETSCarina todo for seven 
generations to USRE"
5183,week_47_page_2,"BOOBSON BARREL 
CANENIT SAUVIGNON"
5184,week_47_page_2,"$65
Full Case, 
SAVE $6
SAVE 
Rich & Creamy $90.88 
Chardonnay 
Rich & Spicy
RICH
SPICY 
Cabernet 
750 mL
RICH 
Bourbon barrel aging expands 
the flavors of dark cherries, 
blackberries and ripe plums to 
this Cabernet, while malolactic fermentation gives 
bright fruit flavors and creamy vanilla oak accents 
to this Chardonnay. 
$75.50 Full Case, SAVE $80.38 in OH"
5185,week_47_page_2,"$399 
SAVE 50¢ 
Traditional 
Medicinals 
Herbal Teas 
16 Count, Select Varieties 
Whether you need a little extra support or you're 
looking for a soothing and delicious naturally 
caffeine free tea, these herbal teas range from 
the mintiest peppermint to the zestiest ginger. 
You'll be sure to find a favorite!$269 
SAVE 60¢ 
Seventh Generation 
Natural Jumbo 
Paper Towels 
1 Roll 
These paper towels are made 
from 100% recycled paper 
with a minimum of 50% postconsumer content."
5186,week_47_page_2,"$799/1b. 
SAVE $2/1b. 
Bulk 
Chocolate & Chocolate 
Peanut Butter Malt Balls 
Select Varieties 
Decadent, rich milk chocolate malt balls 
made with Certified Fair Trade Cocoa."
5187,week_47_page_2,NEW
5188,week_47_page_2,$699
5189,week_47_page_2,"BENNYombucha 
WAKE-UP CALI
Ombuch 
MINT CONDITIOBOLANYSAVE $3.49 on 2 
Lenny Boy 
Kombucha 
12 oz., Select Varieties 
Made by hand in the South's only 
Certified Organic micro-brewery.2/$6"
5190,week_47_page_2,"Cated by
POICIN 
organic 
Chamomile 
with Lavender 
Naturally Coffrir Free Herbal TokberbaDIT29SAME GREAT TEA!"
5191,week_47_page_2,"ORGANICEARTH 
FARE 
Organic 
BLACKBEANSINGREDIENTSMADE WITHEARTH 
FARE 
Organic 
GARBANZO
BEANS99¢"
5192,week_47_page_2,"SAVE 40¢ 
Earth Fare 
Organic 
Beans 
15 oz., Select Varieties 
12 varieties. Domestically sourced."
5193,week_47_page_2,"$799/lb.
ORGANIC 
SAVE $1/lb. 
Bulk 
Organic 
Medjool Dates 
A sweet source of fiber, vitamins, and essential 
minerals like calcium, iron, phosphorus, sodium, 
potassium, magnesium, and zinc.SAVE $1.50 
Uncle Matt's Organic 
Juice 
59 oz., Select Varieties 
Each glass has a dynamite 
fresh squeezed taste 
reminiscent of a roadside 
stand. A delicious blend of 
USA grown organic Hamlin 
and Valencia oranges.NotOw delicious grown 
without hete pesticides GMO
PULP FREEConcentrate Flash PestertoedORGANIC$549"
5194,week_47_page_2,Herba
5195,week_47_page_2,ORGANIC
5196,week_47_page_2,NEW LOOK
5197,week_47_page_2,WE OZ000
5198,week_47_page_2,"ORGANIC 
ORANGE JUICEUncle 
Matt's"
5199,week_47_page_2,"NET WT. 7 OZ (1986)SAVE $1.30 
Tate's Bake Shop 
Cookies 
5-7 oz., Select Varieties 
Uniquely thin, buttery, crispy 
cookies are perfect to enjoy 
and share with friends.CHOCOLATE CHIP 
WALNUT COOKIES$399"
5200,week_47_page_2,"tightKADOSAVE $1.70 
Organic Valley 
Organic Eggs Grade ORGANIC 
A Brown Large 
1 Dozen 
These Omega-3 rich eggs provide more than twice as 
many Omega-3s as regular eggs thanks to chickens 
whose diets are enriched with flax seed. Never 
administered antibiotics or synthetic hormones.Honest 
ČLemonadeSAVE $1.58 on 2 
Honest Tea 
Lemonades 
32 oz., Select Varieties 
Certified Organic and sweetened 
with Fair Trade, Organic can sugar, 
this refreshing favorite is made 
with all-natural, simple ingredients.2/$4$399"
5201,week_47_page_2,"Kettle 
POTATOKettle Cooked 
POTATO CHIPSNPTNT OZCMCAatural"
5202,week_47_page_2,Original
5203,week_47_page_2,"_CAPE 
SAVE 98¢ on 2
COD 
Cape Cod 
Potato Chips
CAPE
COD 
7-16 oz., Select Varieties 
Made with hand-selected 
potatoes, pure vegetable oil, and 
salt, no two Cape Cod chips are the
Original 
same, expect for in hearty flavor 
and the perfect crunch."
5204,week_47_page_2,fel
5205,week_47_page_2,"TATESSOUTHAMPTON, NY 
UNIQUELY CRISPY DEEPLY DELICIOUS"
5206,week_47_page_2,ORGANIC
5207,week_47_page_2,ORGANIC
5208,week_47_page_2,2/$6
5209,week_47_page_2,"SELTZER11ZZANO SUGARSAVE 80C 
Polar 
Seltzer Water 
12 Pack, Select Varieties 
Delicious, refreshing and made with 
simple ingredients-water, bubbles, 
& a hint of natural flavors.$369"
5210,week_47_page_2,"Earth Fare 
BOTT TANTE 
2 Reduced at MA"
5211,week_47_page_2,"ORGANIC 
SAVE $1 Alden's
1 ORGANIC 
Alden's 
Ice Cream 
48 oz., Select Varieties 
Hailing from Oregon, this ice cream is never made with 
artificial growth hormones, flavoring, or coloring. It's 
Certified Organic and supports family farms."
5212,week_47_page_2,"INGREDIENTSEARTH FARE O 
$499SAVE $1 
Earth Fare 
Organic 
Milk 
1 Gallon, 
Select Varieties 
Fresh, rGBH Free, Antibiotic Free"
5213,week_47_page_2,ORGANIC
5214,week_47_page_2,"PREMIUM CRM
PORTING TAMILY 
VANILLA BEAN 
NO ARTIFICIAL CROWTH HORMONES"
5215,week_47_page_2,"NNSYLVANIAPENNSYLVANIA FRESH 
Organic Large Brown Eggs
PENNSYLVANIA FRESHORGANIC 
VALLEYAANKIPRINGER 
12 GRADEA"
5216,week_47_page_2,"100% NATURAL 
SELTZER 
CALORIE-FREE 
BLACK CHERRYPOLARRefreshingly NaturalNO CALORES 
NO CANTEINE 
NO SOOM"
5217,week_47_page_2,DEL
5218,week_47_page_2,$599
5219,week_47_page_2,MADE WITH
5220,week_47_page_3,"SALES VALID WEDNESDAY, MAY 23 - TUESDAY, MAY 2920% OFFMyChelleSUN 
PROTECTIONSun Shield 
Liquid Tint 
SPF 50
ad SpectrumNUDE 
LIGHT/MEDIUM15.30Sun Shield 
Clear Spray 
SPF 30 
Broad SpectrumSUN 
PROTECTIONContinueCRUELTY
FREENON-GMOMyChelleGLUTEN 
FREESAFEMychelle 
Dermaceuticals 
BRAND 
WIDE SALE 
All Sizes & Varieties 
Scientifically advanced 
formulas are based on 
clean, natural bioactives 
that provide unmatched, 
professional results."
5221,week_47_page_3,"WATER 
RESISTAN"
5222,week_47_page_3,"Ultimate 
FLORA10 PROBIOTIC STRAINS 
• Promotes regularity* 
• Supports digestive and immune health30 VEGETABLE CAPSULES / Probiotic Supplement 
""These statements have not been evaluated by the Food 
and Drug Administration. This product is not ended 
to diagnose, tr o r prevent any diseaseRenewLifeKÄLE DEPROBIOTIC 
30 BILLION LIVE CULTURESSAVE $1 
Handpicked 
By Earth Fare 
Organic Dips 
8 oz., All Varieties 
Made from organic and non-GMO 
ingredients, choose from Tzatziki, 
Kale Dip, and Baba Ghanouj. 
Try these tasty treats with our 
Signature Organic Baguette!Adult 50+20% OFF 
Renew Life 
Refrigerated 
Probiotics 
All Sizes & Varieties 
When taken regularly, probioticsthe good bacteria found in our 
bodies-support digestive and 
immune balance to help you feel 
healthier and happier.$399"
5223,week_47_page_3,AETNT 2500!2015 in 8 weeksCID & VITAMIN C
5224,week_47_page_3,"Fresh From Farm To Capsule
MegaFlora 
Nourish. Rebuild Protect60 
CAPSULES20 BILLION CFU 
PROBIOTIC SUPPLEMENTMegafoodMegaFood 
BRAND WIDE SALE 
All Size & Varieties 
MegaFoods utilizes FoodState 
Nutrients which are made with 
whole foods to provide essential 
vitamins and minerals that are easyto-digest and gentle on the body, even 
when taken on an empty stomach.20% OFF"
5225,week_47_page_3,"wwmReserveage Nutrition 
BRAND 
WIDE SALE 
All Sizes & Varieties 
Beauty and wellness 
solutions sourced from nature 
and supported by science.20% OFF"
5226,week_47_page_3,"Reserveage 
VULLAGEN REPLENISH POWDE 
WE HYALURONIC ACID & VILA
for smooth and supple skin 
Suces volume of eve wrinkles by 20% in"
5227,week_47_page_3,ORGANIC
5228,week_47_page_3,"SAVE $1 
Galettes 
From the Bakery 
20 oz., All Varieties 
Baked Fresh in-house. Hand 
layered seasonal fruit. No 
fillers. Flaky, buttery crust. 
Discount Taken at Register$799"
5229,week_47_page_3,"SAVE $1/Pack 
10-Pack 
Mini Cookies 
From the Bakery 
All Varieties 
Baked Fresh in-house. No artificial 
colors or preservatives. 
Discount Taken at Register$349/Pack$999/lb. 
SAVE $2/lb. 
Dietz & Watson 
Applewood 
Smoked Turkey 
Breast 
From the Deli 
Free of Added Nitrates and Nitrites, Humanely Raised, 
Never Administered Antibiotics or Growth Hormones.Picked)MADE WITHCMO 
INGREDIENTS"
5230,week_47_page_3,ORIGINALS1939NATURALERADITIONAL.
5231,week_47_page_3,NON
5232,week_47_page_3,"NA
F AMILY RECEP 
APPLEWOOD 
SMOKED TURKEY BREAST
NO NITRATES OR NITRITES ADOLD** 
NA ANTIBIOTICS BENTO 
NO ANTIBIOTICS HUMANELY 
EVER - RAISED"
5233,week_47_page_3,"EWTOZ122741ORGANIC 
KALE DIPPod"
5234,week_47_page_3,FRESH
5235,week_47_page_3,FRESH
