flyer_name,product_name,unit_promo_price,uom,least_unit_for_promo,save_per_unit,discount,organic
week_4_page_4,Organic Grape Tomatoes,,1 pint,2.0,1.31,,1
week_4_page_4,Food-Based Minerals,,,1.0,,,0
week_4_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_4_page_4,Food-Based Minerals,,,1.0,,0.25,0
week_4_page_4,Fresh Mozzarella,,,1.0,,,0
week_4_page_4,Organic strawberries,,,1.0,,,1
week_4_page_4,5-Pack Non-GMO Corn,27.0,,2.0,1.49,,0
week_4_page_4,Real Blue Crab Dips,2.1,,1.0,2.0,0.010050251256281407,0
week_4_page_4,Water,,,1.0,,,0
week_4_page_4,New York Strips,,,1.0,,,0
week_4_page_4,Lemon Caper Salmon Cake,27.98,,2.0,13.99,,0
week_4_page_4,New York Strips,,,1.0,,,0
week_4_page_4,East Coast White Shrimp,9.99,,1.0,4.0,0.004004004004004004,0
week_4_page_4,Crab Stuffed Mushrooms,,,1.0,,,0
week_4_page_4,Filet Mignon,14.99,,1.0,4.0,,0
week_4_page_4,Ground Sirloin,,,3.0,1.66,,0
week_4_page_4,House-Made Grill-Ready Burgers,,,2.0,0.99,,0
week_50_page_1,Ground Sirloin or Round,18.99,,1.0,,,0
week_50_page_1,Guacamole,,,555.0,,,1
week_50_page_1,Free Range Large Brown Eggs,,,1.0,,,0
week_50_page_1,Bone-In Pork Chops,,,1.0,,,0
week_50_page_1,Tortilla Chips,1.0,,2.0,0.49,,0
week_50_page_1,"Potato Salads, Coleslaws, & Macaroni Salad",2.0,,24991.0,,,0
week_50_page_1,Tortilla Chips,,,1.0,,,0
week_50_page_1,Southern Peaches,,,1.0,,,0
week_50_page_1,Fresh Mozzarella,,,1.0,,,0
week_50_page_1,Wensleydale with Blueberries,,,1.0,,,0
week_50_page_2,Ground Sirloin or Round,,,1.0,,,0
week_50_page_2,Protein Superfood,,,1.0,,,0
week_50_page_2,Organic Golden Rounds,2.99,,1.0,,,1
week_50_page_2,Chocolate,7.82,,1.0,,,0
week_50_page_2,Mustard,,,1.0,,,1
week_50_page_2,Crackers,,,1.0,,,0
week_50_page_2,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_50_page_2,Snapea Crisps,35.0,,3.0,0.32,,0
week_50_page_2,Organic strawberries,1.01,16.2 fl oz,2.0,,,1
week_50_page_2,Organic Ginger Snaps,,g,1.0,,,0
week_50_page_2,Gluten-Free Bread,,,1.0,,,0
week_50_page_2,"Sport Plan-Based Protein, Raw Fit, & Raw Meal",,,1.0,,,0
week_50_page_2,Peanut Butter,,,1.0,,,0
week_50_page_2,Non-Dairy Ice Cream,,,1.0,,,0
week_50_page_2,Chocolate,,,1.0,,,0
week_50_page_2,Greek Yogurt,,,2.0,1.31,,0
week_50_page_2,Cheese Slices,,,1.0,0.5,,1
week_50_page_2,Clothbound Cheddar,,,1.0,,,0
week_50_page_2,Granola,,,1.0,,,1
week_50_page_2,Southern Peaches,,,1.0,,,0
week_50_page_2,Organic Soy Free Pasture Raised Eggs,,,1.0,,,0
week_50_page_3,Whole Ribeyes & Strips,,,1.0,,,0
week_50_page_3,Non-Dairy Ice Cream,,,1.0,,0.2,0
week_50_page_3,Organic strawberries,,,1.0,,,1
week_50_page_3,Wensleydale with Blueberries,,,1.0,,,0
week_50_page_3,Non-Dairy Ice Cream,13.99,,1.0,,0.25,0
week_50_page_3,Essential Oils & Essential Oil Blends,,,1.0,,,0
week_50_page_3,Organic Dips,3.99,,1.0,1.0,,1
week_50_page_3,House-Made Grill-Ready Burgers,,,1.0,,,0
week_50_page_3,Organic Kale,,,1.0,,,0
week_50_page_3,Gluten-Free Oats,,,1.0,,,0
week_50_page_3,Bone-In Pork Chops,,,1.0,1.0,,0
week_50_page_3,Extra Virgin Olive Oil,7.99,,1.0,2.0,0.0025031289111389237,0
week_50_page_3,Hommus,,,1.0,,,0
week_50_page_3,Organic Hommus,1.98,,1.0,,,1
week_50_page_3,Roast Beef Baguette,3.99,,1.0,1.0,0.0025062656641604013,1
week_50_page_3,House-Made Grill-Ready Burgers,,,1.0,,,0
week_50_page_3,Individual Croissant,,,2.0,1.4,,0
week_50_page_3,Cranberry Pecan Chicken Salad,6.99,,1.0,4.0,0.005722460658082976,0
week_50_page_3,Individual Cinnamon Rolls,0.5,,1.0,1.0,2.0,0
week_50_page_3,Fresh Mozzarella,,,1.0,,,0
week_50_page_3,5-pack cookie sandwiches,,,1.0,,,0
week_50_page_3,Coffee,,21 oz,1.0,,,0
week_50_page_3,White Cookies,,,1.0,1.0,,0
week_50_page_3,Natural Hamburger & Hotdog Buns,2.99,,1.0,1.5,,0
week_50_page_3,One Bun,3.99,,1.0,0.5,,0
week_50_page_3,4-Inch Cakes,,,1.0,2.0,,0
week_50_page_3,Cookies,,,1.0,,,0
week_50_page_4,Ground Sirloin or Round,,,1.0,,,0
week_50_page_4,Tomatoes on the Vine,,,1.0,,,0
week_50_page_4,Wild Bourbon Salmon Fillets,2.0,750 ml,1.0,6.0,0.09230769230769233,0
week_50_page_4,Beer Sale,,,1.0,,615617.1,0
week_50_page_4,Guacamole,,,1.0,1.0,,0
week_50_page_4,Made-In-House Chicken Kabobs,,,1.0,,,0
week_50_page_4,Wisconsin Reserve Sharp Cheddar,,,1.0,,,0
week_50_page_4,"Chardonnay, Cabernet, or Sauvignon Blanc",4.99,,1.0,3.0,0.0075187969924812035,0
week_50_page_4,Sea Scallops,,,1.0,5.0,,0
week_50_page_4,Sriracha Gouda,109.91,,1.0,2.0,,0
week_50_page_4,Pepper Jack Cheese,,,1.0,,,0
week_50_page_4,"Grass Fed Yougurt, & Cheese",,,1.0,,,0
week_50_page_4,Southern Peaches,1.49,,1.0,,,0
week_50_page_4,Organic Zucchini & Yellow Squash,27.0,,1.0,,,1
week_50_page_4,Blackberries,,,1.0,,,0
week_50_page_4,Fresh Mozzarella,,,1.0,,,0
week_51_page_1,Crab Stuffed Mushrooms,,,1.0,,,0
week_51_page_1,Ground Sirloin or Round,,,1.0,,,0
week_51_page_1,Brand wide sale,,,1.0,,115024519.25,1
week_51_page_1,Non-Dairy Ice Cream,,,1.0,,,0
week_51_page_1,Made-In-House Chicken Kabobs,,,1.0,,,0
week_51_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_51_page_1,Organic Red Seedless Grapes,2.99,,1.0,,,1
week_51_page_1,Organic strawberries,319.99,these nutrient-rich berries can,1.0,5.0,,1
week_51_page_1,Fresh Mozzarella,,,1.0,,,0
week_51_page_1,Fresh Mozzarella,,,1.0,,,0
week_51_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_51_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_51_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_51_page_1,Organic strawberries,,,1.0,,,1
week_51_page_1,Organic strawberries,,,1.0,,,1
week_51_page_1,Organic strawberries,,,1.0,,,1
week_51_page_1,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_51_page_1,Catering Trays,19.99,,10.0,,,0
week_51_page_1,Made-In-House Chicken Kabobs,,,1.0,,,0
week_51_page_2,Flour,,,1.0,,,0
week_51_page_2,4 lb. Bag of Organic Navel Oranges or 4 lb. Bag of Organic Lemons,2.0,,4.0,0.5,0.0012531328320802006,1
week_51_page_2,Dish Soap,27.0,,2.0,0.29,,0
week_51_page_2,Sharp Cheddar Cheese,,not treatednet wt 8 oz,1.0,,,0
week_51_page_2,Organic Peanut Butter,,,1.0,1.0,,1
week_51_page_2,Wensleydale with Blueberries,,,1.0,,,0
week_51_page_2,Vegan Mock Chicken Salad,,,1.0,,,0
week_51_page_2,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_51_page_2,"Sport Plan-Based Protein, Raw Fit, & Raw Meal",273.99,,2.0,0.29,,1
week_51_page_2,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_51_page_2,Pink Salt,,,1.0,,,0
week_51_page_2,Pre-Sliced Snack Packs,,,1.0,,,0
week_51_page_2,Organic Cereal,26.0,,2.0,0.79,,1
week_51_page_2,Organic strawberries,,peanut buttereclifnet wt 2.40 oz,101010.0,,,1
week_51_page_2,Coconut Milk,4.99,,1.0,2.0,0.004008016032064128,0
week_51_page_2,Protein Superfood,,,1.0,,,0
week_51_page_2,Cleanses Fiber & Omega Support,,,1.0,,,0
week_51_page_2,Whole Chicken,,,1.0,,,0
week_51_page_2,Nutritional Bars,,,1.0,,,0
week_51_page_2,Blackened Chicken Salad,,,1.0,,,0
week_51_page_2,Sparkling Water,27.0,,1.0,,,0
week_51_page_2,Organic Strawberry Conserves,,,1.0,,,0
week_51_page_2,Pollinator Friendly Whole Almonds,69.91,,1.0,1.0,0.0001430410527821485,0
week_51_page_2,Organic strawberries,,,1.0,,,1
week_51_page_3,Pinot Grigio,9.99,750 ml,1101.0,,,0
week_51_page_3,Dark Chocolate Peanut Butter Malt Balls,,,1.0,,,0
week_51_page_3,Space Dust,50.12,,1.0,0.5,,0
week_51_page_3,4-pack muffins,,& snackle petite fromagealouette)40 salarisingartificial coloronndo serving,1.0,,,0
week_51_page_3,Forty six,9.99,,1.0,3.0,,0
week_51_page_3,Le petite Fromage,,,1.0,1.3,,0
week_51_page_3,New York Strips,,,1.0,,,0
week_51_page_3,All Day Session IPA,2.99,,1.0,1.0,0.0033444816053511705,0
week_51_page_3,Cake Slices,25.0,,2.0,0.49,,0
week_51_page_3,4-Pack Croissant,4.99,,1.0,2.0,,0
week_51_page_3,10-Pack Mini Cookies,3.49,,1.0,1.0,0.0028653295128939827,0
week_51_page_3,Fresh Mozzarella,,,1.0,,,0
week_51_page_3,Ground Sirloin or Round,9.99,,2.0,,,0
week_51_page_3,Organic Loaf Bread,182251093.99,net wt 18 oz,1.0,1.0,5.486935513566077e-11,1
week_51_page_3,Kid's Wheat & White Loaf Bread,,,1.0,,,0
week_51_page_3,Oven Roasted Turkey Breast,,,1.0,,,0
week_51_page_3,Pepper Jack Cheese,,,1.0,2.0,,0
week_51_page_3,Ground Sirloin or Round,,,1.0,,,0
week_51_page_3,Attack of the Veggies Wrap,4.99,,1.0,1.0,,0
week_51_page_3,Sharp Cheddar Cheese,,,1.0,,,0
week_51_page_3,Oven Roasted Turkey Breast,,,1.0,,,0
week_51_page_3,Organic strawberries,,,1.0,,,1
week_51_page_3,Kale Caesar Salad,,8 oz,1.0,1.0,,0
week_51_page_3,Tuna & Cucumber Baguette,,,1.0,1.0,,1
week_51_page_3,New York Strips,,,1.0,,,0
week_51_page_3,Mexican Street Corn,4.99,,1.0,1.0,0.002004008016032064,0
week_51_page_3,New York Strips,,,1.0,,,0
week_51_page_3,Ground Sirloin or Round,,,1.0,1.0,,0
week_51_page_4,Ground Sirloin or Round,,,1.0,,,0
week_51_page_4,Organic Red & Green Seedless Grapes,,,1.0,,0.5,1
week_51_page_4,Salsa and Guacamole,,,1.0,,,0
week_51_page_4,Sun Care,,,1.0,,0.25,0
week_51_page_4,Organic strawberries,,,1.0,,,1
week_51_page_4,Peaches,1.49,,1.0,,,0
week_51_page_4,Fresh Mozzarella,,,1.0,,,0
week_51_page_4,"Facial, Body, & Hair Care",,,1.0,,,0
week_51_page_4,Lacinato Kale,24.0,,1.0,,,1
week_51_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_51_page_4,Guacamole,,,1.0,1.0,,0
week_51_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_51_page_4,organic Cucumbers,23.0,,1.0,,,1
week_51_page_4,5-Pack Non-GMO Corn,27.0,,1.0,,,0
week_51_page_4,Organic strawberries,,,1.0,,,1
week_51_page_4,Organic strawberries,,,1.0,,,1
week_51_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_51_page_4,"Boneless, Skinless Chicken Thighs",1.0,,1.0,41.0,0.04104104104104104,0
week_51_page_4,Tomatoes on the Vine,1.69,,1.0,,,0
week_51_page_4,Organic Zucchini,1.99,you can,1.0,,,1
week_51_page_4,Organic strawberries,,,1.0,,,1
week_51_page_4,Morning Rounds,,,1.0,,,0
week_51_page_4,Chicken Kabobs,49.91,,1.0,2.0,,0
week_51_page_4,Ground Sirloin or Round,,,1.0,2.0,,0
week_51_page_4,Shrimp Skewers,24.0,,2.0,0.49,,0
week_51_page_4,Grill Ready Burgers,26.0,,1.0,,,0
week_52_page_1,Ground Sirloin or Round,,,1.0,59.92,,0
week_52_page_1,Ribeyes & Strip Steaks,,,1.5,66.61,,0
week_52_page_1,Key West Pink Shrimp,,,1.0,5.0,,0
week_52_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_52_page_1,Wild Bourbon Salmon Fillets,,,1.0,,,0
week_52_page_1,"Grass Fed Yougurt, & Cheese",,,1.0,,,0
week_52_page_1,Organic strawberries,,,1.0,5.99,,1
week_52_page_1,Non-GMO Loose Corn,51.0,,1.0,,,0
week_52_page_1,Baby Back Ribs,,,1.4,28.51,,0
week_52_page_1,Bone-In Pork Chops,,,1.0,,,0
week_52_page_1,Seasoned Half Chickens,,,1.0,,,0
week_52_page_1,Organic strawberries,,,1.0,,,1
week_52_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_52_page_1,Fresh Mozzarella,,,1.0,,,0
week_52_page_1,One Bun,,,1.0,,,0
week_52_page_1,Beef Patties,,2.5 lb,109.99,0.09,,0
week_52_page_1,Whole Seedless Watermelons,2.99,,1.0,,,0
week_52_page_1,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_52_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_52_page_2,Organic Milk,,,1.0,,,1
week_52_page_2,Corn,,,1.0,,,1
week_52_page_2,Chocolate,26.25,,175.0,,,0
week_52_page_2,Purified Water,26.0,,1.0,,,0
week_52_page_2,Large 16 Pizza,,,1.0,,,0
week_52_page_2,Paper Towels,,,1.0,,,0
week_52_page_2,Thick Cut Bacon,,,1.0,,,0
week_52_page_2,Food-Based Minerals,,,1.0,,,0
week_52_page_2,Chocolate,,,1.0,,,0
week_52_page_2,Jumbo Key West Pink Shrimp,,,1.0,,,0
week_52_page_2,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_52_page_2,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_52_page_2,Organic Wines,,,1.0,,,1
week_52_page_2,Rose Can Wine,4.2,can,1.0,1.0,,1
week_52_page_2,Fruit Galettes,,,1.0,,,0
week_52_page_2,Yogurt,,,1.0,,,0
week_52_page_2,Pale Ale,,,1.0,,,0
week_52_page_2,Cooking Oils,,,1.0,,0.25,1
week_52_page_2,Organic Red & Green Seedless Grapes,3.99,1 liter,2.0,0.69,,1
week_52_page_2,Natural Peanut Butter,,,1.0,,,0
week_52_page_2,House-Made Grill-Ready Burgers,,,1.0,,,0
week_52_page_2,Organic strawberries,,,1.0,,,1
week_52_page_2,Organic strawberries,,,1.0,,,1
week_52_page_2,Natural Soda,2743.99,,1.0,2.0,,0
week_52_page_2,Orange & Grapefruit Juices,,,1.0,,,0
week_52_page_3,Flour,,,1.0,,,0
week_52_page_3,Free Range Large Brown Eggs,,,1.0,,,0
week_52_page_3,Fresh Mozzarella,7.99,,1.0,3.0,,0
week_52_page_3,Oven Roasted Turkey Breast,,,1.0,,,0
week_52_page_3,9-Inch Natural Fruit Pies,7999.99,,1.0,3.0,,0
week_52_page_3,Wellness Superfoods,,,1.0,,0.2,1
week_52_page_3,"Chardonnay, Cabernet, or Sauvignon Blanc",2.99,,1.0,1.5,,0
week_52_page_3,Pretzel Bite Tub,2.1,,1.0,,,0
week_52_page_3,"Pinot Grigio, Rose, or Sparkling Wine",2747.99,,1.0,,,0
week_52_page_3,Vegan Mock Chicken Salad,,,1.0,,,0
week_52_page_3,Tortellini Pasta Salad,5.99,,1.0,1.0,,0
week_52_page_3,Garden Veggie Baguette,4.99,,1.0,1.0,0.002004008016032064,0
week_52_page_3,New York Strips,,,1.0,,,0
week_52_page_3,Mandarin Kale Salad,4.99,,1.0,1.0,,0
week_52_page_3,Vegan Mock Chicken Salad,9.99,,1.0,2.0,0.002002002002002002,0
week_52_page_3,Organic Cereal,,,1.0,,,0
week_52_page_3,New York Strips,,,1.0,,,0
week_52_page_4,Ground Sirloin or Round,,,1.0,,,0
week_52_page_4,Organic Promise & Go Lean Cereal,,,1.0,,,0
week_52_page_4,Organic Red & Green Seedless Grapes,2.99,are a healthy on-the-go snack to pack,1.0,,,1
week_52_page_4,Guacamole,,,1.0,1.0,,0
week_52_page_4,Tomatoes on the Vine,,,1.0,,,0
week_52_page_4,Roasted Pistachios In-Shell,,,1.0,,,0
week_52_page_4,Salsa and Guacamole,,,1.0,,,0
week_52_page_4,Organic Zucchini,2.49,,1.0,,,1
week_52_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_52_page_4,Hass Avocados,45.0,,1.0,,,0
week_52_page_4,Asparagus,3.49,,1.0,,,0
week_52_page_4,Organic strawberries,,,1.0,,,1
week_52_page_4,Organic Hamburger & Hotdog Buns,7.99,,1.0,1.0,,1
week_52_page_4,Whole Ribeyes & Strips,,,1.0,,,0
week_52_page_4,Just Juices,,,1.0,,,0
week_52_page_4,Organic Red & Black  Plums,,,1.0,,,0
week_52_page_4,"Applewood, Black Forest, & Thick Cut Bacon",10.99,,1.0,3.0,,0
week_52_page_4,Bone-In Pork Chops,,,1.0,,,0
week_5_page_1,Deli case meal deals,,,1.0,,,0
week_5_page_1,Ground Sirloin or Round,,,1.0,,,0
week_5_page_1,Extra Lean Stew ,,,1.0,,,0
week_5_page_1,Extra Lean Stew ,,,1.0,,,0
week_5_page_1,New York Strips,,,1.0,,,0
week_5_page_1,Sockeye Salmon Fillets,,,1.0,,,0
week_5_page_1,Baby Back Ribs,,,1.0,,,0
week_5_page_1,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_5_page_1,Organic Baguette,0.98,,1.0,,,1
week_5_page_1,All Day Session IPA,,,1.0,,,0
week_5_page_2,Ground Sirloin or Round,,,1.0,,,0
week_5_page_2,Flour,,,1.0,,,0
week_5_page_2,Free Range Large Brown Eggs,,,1.0,,,0
week_5_page_2,Organic Raw Apple Cider Vinegar,,,1.0,,,0
week_5_page_2,Coconut Oil Potato Chips,,,1.0,,,0
week_5_page_2,Organic Mediterranean Blend Extra Virgin Olive Oil,,,1.0,,,0
week_5_page_2,Cabernet,,,1.0,,,0
week_5_page_2,Organic strawberries,,,1.0,,,1
week_5_page_2,Broccoli Cranberry Salad,6.99,,1.0,1.0,0.001430615164520744,0
week_5_page_2,Cabernet & Chardonnay,,,2.0,10.52,,0
week_5_page_2,Bone-In Pork Chops,,,1.0,1.0,,0
week_5_page_2,Bone-In Pork Chops,,,1.0,1.0,,0
week_5_page_2,Clothbound Cheddar,3.99,baby loaf net wt 2 lb,1.0,1.0,,0
week_5_page_2,Southern Peaches,,,1.0,,,0
week_5_page_2,Applewood Smoked Turkey Breast,0.5,,1.0,2.0,,0
week_5_page_2,Oven Roasted Turkey Breast,,,1.0,,,0
week_5_page_2,Bone-In Pork Chops,,,1.0,,,0
week_5_page_2,Medium Cheddar Cheese,7.99,,1.0,2.0,0.0025031289111389237,0
week_5_page_2,Organic Red & Green Seedless Grapes,,,1.0,,,0
week_5_page_2,Corn,,can,1.0,,,0
week_5_page_2,Pretzel Buns,,,1.0,,,0
week_5_page_2,Organic Flour Tortillas,25.0,,2.0,0.49,,1
week_5_page_2,Morning & Snacking Rounds,3.99,,1.0,0.5,0.0012531328320802006,0
week_5_page_2,Kid's Wheat & White Loaf Bread,5.49,,1.0,,,0
week_5_page_2,Morning Rounds,,,1.0,,,0
week_5_page_2,East Coast White Shrimp,,,1.0,,,0
week_5_page_2,Organic Kids Cereal,,,1.0,,,0
week_5_page_2,Wensleydale with Blueberries,,,1.0,,,0
week_5_page_2,Fresh Mozzarella,,,1.0,,,0
week_5_page_2,2-Pack Cups,,,1.0,,,0
week_5_page_3,24 Month Parmigiano Reggiano DOP,,24 fl oz,1.0,,,0
week_5_page_3,Free Range Large Brown Eggs,,cleaner32 fl oz,1.0,,,0
week_5_page_3,Organic Red & Green Seedless Grapes,,tough on dirt and stainsnefreewear100 fl oz,1.0,,,1
week_5_page_3,New York Strips,,,1.0,,,0
week_5_page_3,Organic Laundry Detergent,,free100 fl oz,1.0,2.0,,1
week_5_page_3,Soap,,32 fl oz,1.0,,,0
week_5_page_3,Free Range Large Brown Eggs,,,1.0,,,0
week_5_page_3,Free Range Large Brown Eggs,,,1.0,,,0
week_5_page_3,Whole Chicken,,,1.0,,,0
week_5_page_3,Organic strawberries,,,1.0,,,1
week_5_page_3,Free Range Large Brown Eggs,,,1.0,,,0
week_5_page_3,Organic strawberries,,,1.0,,,1
week_5_page_3,New York Strips,,,1.0,,,0
week_5_page_3,Healthy Meals On-The-Go,,,1.0,,,0
week_5_page_3,Chocolate Covered Ginger,9.99,,1.0,2.0,,0
week_5_page_3,Non-Fat Greek Yogurt,,,1.0,,,0
week_5_page_3,Gluten Free Donuts,3.99,,1.0,2.0,0.005012531328320803,0
week_5_page_3,Free Range Large Brown Eggs,,,1.0,,,0
week_5_page_3,Free Range Large Brown Eggs,,,1.0,,,0
week_5_page_3,Large 16 Pizza,,net wt 16 oz,1.0,,,0
week_5_page_3,Gluten-Free Oats,,,1.0,,,0
week_5_page_3,All Day Session IPA,,,1.0,,,0
week_5_page_3,Organic strawberries,,,1.0,,,1
week_5_page_3,All Day Session IPA,,,1.0,,,0
week_5_page_3,Free Range Large Brown Eggs,,pt,1.0,,,0
week_5_page_3,Chocolate,,,1.0,,,0
week_5_page_3,Chocolate,,,1.0,,,0
week_5_page_3,New York Strips,,,1.0,,,0
week_5_page_3,2-Pack Cups,,,1.0,,,0
week_5_page_4,House-Made Grill-Ready Burgers,,,1.0,,,0
week_5_page_4,Ground Sirloin or Round,,,1.0,,,0
week_5_page_4,Jar & Stick Deodorant,,discount taken at registernatural deodorant20% offlavender+sagefectively neutralesnet wt 3.25 oz,1.0,,2.082592,0
week_5_page_4,Turmeric Formulas,,per capsule,1.0,,0.3,0
week_5_page_4,4-pack croissants,,4 . oz,1.0,,,0
week_5_page_4,Soap,,,1.0,,,0
week_5_page_4,Zum Bars & Mists,,,1.0,,0.2,0
week_5_page_4,Organic Celery,24.0,,2.0,1.99,,1
week_5_page_4,Organic Zucchini & Yellow Squash,19.91,,1.0,1.5,0.0007533902561526871,1
week_5_page_4,Organic Pink Lady Apples,2.49,,1.0,1.0,0.004016064257028112,1
week_5_page_4,Organic strawberries,,,1.0,,,1
week_5_page_4,Organic strawberries,,,1.0,,,1
week_5_page_4,Natural Hamburger & Hot Dog Buns,,,1.0,,,0
week_5_page_4,Alaskan Cod Cakes,4.1,,4.0,1.49,,0
week_5_page_4,Crab & Goat Cheese Stuffed Mushrooms,10.1,,10.0,0.29,,0
week_5_page_4,Breaded Pork & Chicken Cutlets,,,2.0,0.99,,0
week_5_page_4,"Pinot Grigio, Rose, or Sparkling Wine",,,1.0,,,0
week_5_page_4,Non-Fat Greek Yogurt,,,1.0,,,0
week_5_page_4,Ground Sirloin or Round,,,1.0,,,0
week_5_page_4,Boneless Pork Chops,37.41,,1.0,3.75,0.0010022718161165306,0
week_5_page_4,Sausage,2.1,,2.0,0.99,,0
week_5_page_4,Sausage,,,1.0,,,0
week_5_page_4,Ground Sirloin or Round,,,1.0,,,0
week_5_page_4,Sausage,,,1.0,,,0
week_5_page_4,Chicken Breast Kabobs,3.99,,1.0,3.0,0.0075187969924812035,0
week_5_page_4,Fresh Mozzarella,,,1.0,,,0
week_5_page_4,2-Pack Cups,,,1.0,,,0
week_6_page_1,Natural Hamburger & Hot Dog Buns,,,1.0,,,0
week_6_page_1,Baby Back Ribs,,,1.0,,,0
week_6_page_1,Baby Back Ribs,3.99,,1.0,4.0,,0
week_6_page_1,BBQ Ribs Baby Back-Full Rack,,,12.993,,,0
week_6_page_1,Wensleydale with Blueberries,,,1.0,,,0
week_6_page_1,New York Strips,,,1.0,,,0
week_6_page_2,Free Range Large Brown Eggs,,,1.0,,,0
week_6_page_2,Flour,,,1.0,,,0
week_6_page_2,Chocolate,7.99,,1.0,4.0,,1
week_6_page_2,Organic Raw Apple Cide Vinegar with Mother,,,1.0,,,0
week_6_page_2,4-pack croissants,1.0,ingredients you can,699.0,3.0,,0
week_6_page_2,Fat Tire Belgian White,10.0,6 pack,1.0,2.0,,0
week_6_page_2,Sangria,16.99,,1.0,101149.92,,0
week_6_page_2,Certified Organic Chicken Breasts,,,1.0,,,0
week_6_page_2,5-pack cookies,4.99,,1.0,1.3,,0
week_6_page_2,"Pinot Grigio, Rose, or Sparkling Wine",4.99,,1.0,2.0,,0
week_6_page_2,Organic Loaf Bread,5.49,,1.0,,,1
week_6_page_2,Organic strawberries,,,1.0,,,1
week_6_page_2,Sharp Cheddar Cheese,,swissbaby loaf net wt 32 oz,1.0,,,0
week_6_page_2,Organic Cereal,,,1.0,,,1
week_6_page_2,Appalachian Smoothie,,,1.0,1.0,,0
week_6_page_2,Le Cremeaux cave Aged Alpine Cheese,,,1.0,,,0
week_6_page_2,Made-In-House Chicken Kabobs,,,1.0,,,0
week_6_page_2,Salad Dressing,,,1.0,,,0
week_6_page_2,Rose,,,1.0,,,0
week_6_page_2,Maple Honey Ham,,,1.0,2.0,,0
week_6_page_2,Energy Seed Salad,3.99,,1.0,1.0,0.0025062656641604013,0
week_6_page_3,New York Strips,,,1.0,,,0
week_6_page_3,Nutritional Bars,,,1.0,,,0
week_6_page_3,Organic strawberries,,,1.0,,,1
week_6_page_3,Strips or Ribeyes,,,1.0,,,0
week_6_page_3,Organic Red & Green Seedless Grapes,,,1.0,,,1
week_6_page_3,Water,,,1.0,,,0
week_6_page_3,Organic Mac & Cheese & Shells & Cheddar,251.79,,982.0,,,1
week_6_page_3,5-Pack Large Cookies,55.0,,5.0,0.49,,0
week_6_page_3,Organic unsweetened Dried Mango,,applesaucenet wt 46 oz,1.0,,,0
week_6_page_3,4 lb. Bag of Organic Navel Oranges or 4 lb. Bag of Organic Lemons,26.0,,1.0,2.0,205.99668896321072,1
week_6_page_3,Alkaline Water+ Electrolytes,,,1.0,,,0
week_6_page_3,Organic strawberries,,,1.0,,,1
week_6_page_3,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_6_page_3,Organic Red & Green Seedless Grapes,,,1.0,,,1
week_6_page_3,Laundry Detergent,,generations stro100 fl oz,1.0,,,0
week_6_page_3,All Day Session IPA,,exotic flavors and a smile you can,1.0,,0.25,0
week_6_page_3,Gluten-Free Oats,,,1.0,,,0
week_6_page_3,Whole Ribeyes & Strips,27.0,,2.0,0.99,,0
week_6_page_3,Pepper Jack Cheese,,,1.0,,,0
week_6_page_3,Simply One,,,1.0,,,0
week_6_page_3,Natural Peanut Butter,,,1.0,,,0
week_6_page_3,Chocolate Covered Ginger,,,1.0,,,0
week_6_page_3,Frozen Fruit Bars,,,1.0,,,0
week_6_page_3,Organic Roasted Peanut Butter,,,1.0,,,0
week_6_page_3,Granola,34.91,,1.0,0.5,0.00014322543683758235,0
week_6_page_3,Salad,,,1.0,,,0
week_6_page_3,Organic strawberries,,,1.0,,,1
week_6_page_4,House-Made Grill-Ready Burgers,,,1.0,,,0
week_6_page_4,Ground Sirloin or Round,,,1.0,,,0
week_6_page_4,Southern Peaches,,,1.0,,,0
week_6_page_4,Salsa & Guacamole,,,1.0,1.0,,0
week_6_page_4,Mixed Fruit Tub,,,1.2,31.59,,0
week_6_page_4,Whole Seedless Watermelon,6.5,,1.0,2.0,,0
week_6_page_4,Made-In-House Chicken Kabobs,,,1.0,,,0
week_6_page_4,Organic strawberries,2.49,,1.0,1.5,0.006024096385542169,1
week_6_page_4,Organic strawberries,,,1.0,,,1
